product_id,item,category,price,type
62,3d sheet of dog stickers,Party and Festive,0.85,online
61,3d sheet of cat stickers,Party and Festive,0.85,online
285,bathroom set love heart design,"Health, Beauty & Personal Care",2.95,online
797,cinnamon scented votive candle,"Health, Beauty & Personal Care",0.29,online
1801,jasmine votive candle,Home Decor,0.29,online
3315,silver mug bone china tree of life,Kitchen and Dining,1.95,online
3935,woodland party bag + sticker set,Party and Festive,1.65,online
1722,hot baths soap holder,"Health, Beauty & Personal Care",1.69,online
17,12 red rose peg place settings,Home Decor,1.25,online
410,blue circles design monkey doll,Toys and Games,2.55,online
3747,vintage photo album paris days,Stationery and Craft,6.35,online
2105,midnight glamour scarf knitting kit,Toys and Games,2.95,online
1342,frappucino scarf knitting kit,Toys and Games,2.95,online
3343,skull lunch box with cutlery,Kitchen and Dining,2.55,online
2174,money box biscuits design,Home Decor,1.25,online
444,blue leaves and beads phone charm,Apparel and Accessories,1.25,online
362,black gemstone necklace 45cm,Apparel and Accessories,12.75,online
3757,vintage rose bead bracelet black,Apparel and Accessories,4.25,online
505,blue/green shell necklace w pendant,Apparel and Accessories,5.95,online
3333,silver/natural shell necklace,Apparel and Accessories,8.5,online
474,blue polkadot purse,Apparel and Accessories,2.95,online
470,blue polkadot luggage tag,Apparel and Accessories,1.25,online
935,dairy maid stripe mug,Kitchen and Dining,2.95,online
2052,magnets pack of 4 swallows,Home Decor,1.25,online
462,blue patch purse pink heart,Apparel and Accessories,1.65,online
483,blue round compact mirror,Home Decor,3.75,online
3639,tropical luggage tag,Apparel and Accessories,1.25,online
226,assorted monkey suction cup hook,Kitchen and Dining,0.42,online
236,assorted tutti frutti pen,Stationery and Craft,0.85,online
2834,red retrospot luggage tag,Kitchen and Dining,1.25,online
2051,magnets pack of 4 retro photo,Home Decor,1.25,online
204,ass floral print spirit level,DIY and Tools,1.95,online
1408,fuschia flower purse with beads,Apparel and Accessories,1.49,online
2975,rose scent candle in jewelled box,"Health, Beauty & Personal Care",4.25,online
1013,dog toy with pink crochet skirt,Toys and Games,3.75,online
2193,mouse toy with pink t-shirt,Toys and Games,3.75,online
3231,set/3 ocean scent candle jewel box,"Health, Beauty & Personal Care",4.25,online
2273,ocean scent candle in jewelled box,"Health, Beauty & Personal Care",4.25,online
2269,nurse's bag soft toy,Toys and Games,8.95,online
509,bohemian collage stationery set,Stationery and Craft,2.95,online
2660,pink/white ribbed melamine jug,Kitchen and Dining,7.95,online
2840,red retrospot picnic bag,Kitchen and Dining,2.95,online
2173,modern vintage cotton shopping bag,Apparel and Accessories,2.55,online
3491,strawberry   picnic bag,Garden and Outdoor,2.95,online
2550,pink dog bowl,Kitchen and Dining,2.95,online
1482,glass jar kings choice,Kitchen and Dining,2.95,online
1479,glass jar daisy fresh cotton wool,Kitchen and Dining,2.95,online
1484,glass jar peacock bath salts,"Health, Beauty & Personal Care",2.95,online
282,bathroom scales footprints in sand,"Health, Beauty & Personal Care",3.75,online
2231,new baroque black photo album,Home Decor,8.5,online
3038,scented velvet lounge candle,"Health, Beauty & Personal Care",1.25,online
427,blue flock glass candleholder,Kitchen and Dining,1.65,online
3303,silver glitter flower votive holder,Home Decor,1.25,online
1512,gold mug bone china tree of life,Kitchen and Dining,1.95,online
3034,scandinavian 3 hearts napkin ring,Kitchen and Dining,0.65,online
742,chocolate 1 wick morris box candle,Home Decor,4.25,online
1422,gardenia 3 wick morris boxed candle,Garden and Outdoor,4.25,online
41,3 rose morris boxed candles,Home Decor,4.25,online
2523,pink baroque flock candle holder,Apparel and Accessories,5.95,online
3276,sewing box retrospot design,Kitchen and Dining,16.95,online
1242,feltcraft hairband pink and blue,Apparel and Accessories,0.85,online
3552,tea bag plate red retrospot,Kitchen and Dining,0.85,online
1494,glitter hanging butterfly string,Apparel and Accessories,2.1,online
3251,set/4 skull badges,Apparel and Accessories,1.25,online
604,candy shop  sticker sheet,Stationery and Craft,0.85,online
3210,set of 72 pink heart paper doilies,"Health, Beauty & Personal Care",1.45,online
3185,set of 6 heart chopsticks,Kitchen and Dining,1.25,online
2198,multi hearts  stickers,Party and Festive,0.85,online
1397,frying pan pink polkadot,Kitchen and Dining,4.25,online
1990,little green monster soft toy,Toys and Games,2.55,online
2194,mousey long legs soft toy,Toys and Games,2.55,online
1369,french laundry sign blue metal,Home Decor,1.65,online
2797,red dragonfly helicopter,Toys and Games,7.95,online
2717,pottering mug,Kitchen and Dining,1.25,online
1362,french enamel pot w lid,Kitchen and Dining,2.95,online
1363,french enamel utensil holder,Home Decor,3.75,online
3779,wake up cockerel calendar sign,Stationery and Craft,3.75,online
1164,enamel blue rim coffee container,Kitchen and Dining,2.1,online
1163,enamel blue rim biscuit bin,Kitchen and Dining,4.95,online
3538,"swiss roll towel, pink  spots","Health, Beauty & Personal Care",2.95,online
1289,flower fairy incense bouquet,"Health, Beauty & Personal Care",1.69,online
1497,glitter snow pear tree decoration,Party and Festive,1.45,online
649,cat bowl vintage cream,"Health, Beauty & Personal Care",3.25,online
48,3 white choc morris boxed candles,Home Decor,4.25,online
65,4 blue dinner candles silver flock,Home Decor,2.55,online
951,danish rose round sewing box,Stationery and Craft,4.25,online
905,crystal diamante expandable ring,Kitchen and Dining,4.25,online
3846,white glass chunky charm bracelet,Kitchen and Dining,8.95,online
646,cast iron hook garden fork,Kitchen and Dining,2.55,online
647,cast iron hook garden trowel,Garden and Outdoor,2.55,online
1657,heart decoration with pearls,Party and Festive,0.85,online
2928,ribbon reel hearts design,Party and Festive,1.65,online
167,ant silver lime green boudicca ring,Apparel and Accessories,2.95,online
168,ant silver purple boudicca ring,Apparel and Accessories,2.95,online
3768,vintage union jack pennant,Stationery and Craft,1.95,online
300,beaded love heart jewellery set,Apparel and Accessories,0.85,online
2054,magnets pack of 4 vintage labels,Stationery and Craft,1.25,online
240,asstd design racing car pen,Stationery and Craft,1.69,online
1647,happy stencil craft,Stationery and Craft,1.25,online
202,ass des phone sponge craft sticker,"Health, Beauty & Personal Care",0.65,online
1338,forked cactus candle,Kitchen and Dining,2.95,online
3530,sweetheart wire fruit bowl,Kitchen and Dining,8.5,online
843,coffee mug pink paisley design,Kitchen and Dining,2.55,online
977,denim patch purse pink butterfly,Apparel and Accessories,1.65,online
3995,yellow flowers felt handbag kit,Toys and Games,2.1,online
3876,white tissue ream,Stationery and Craft,7.95,online
1227,felt toadstool  small,Garden and Outdoor,0.85,online
1222,felt farm animal chicken,Toys and Games,1.25,online
6,12 ivory rose peg place settings,Home Decor,1.25,online
3392,"small pop box,funky monkey",Home Decor,1.25,online
722,childrens garden gloves pink,Toys and Games,1.25,online
940,daisy garden marker,Garden and Outdoor,1.25,online
324,birdhouse garden marker,Garden and Outdoor,1.25,online
3506,stripes design teddy,Toys and Games,2.55,online
2764,rain poncho retrospot,Kitchen and Dining,0.85,online
965,decorative cats bathroom bottle,"Health, Beauty & Personal Care",1.25,online
277,basket of toadstools,Garden and Outdoor,1.25,online
2511,pink  honeycomb paper ball,"Health, Beauty & Personal Care",2.1,online
669,ceramic strawberry trinket tray,Kitchen and Dining,2.55,online
692,cherry blossom  decorative flask,Kitchen and Dining,3.75,online
998,dinosaur keyrings assorted,Toys and Games,0.21,online
2428,paperweight childhood memories,Toys and Games,2.55,online
2805,red gingham teddy bear,Toys and Games,2.95,online
2609,pink painted kashmiri chair,Apparel and Accessories,42.95,online
3270,set/6 purple butterfly t-lights,Home Decor,2.1,online
105,75 black petit four cases,Kitchen and Dining,0.42,online
1034,dolly mixture children's umbrella,Toys and Games,3.25,online
887,cream felt easter egg basket,Seasonal,1.65,online
424,blue felt easter egg basket,Seasonal,1.65,online
1329,folkart heart napkin rings,Kitchen and Dining,2.95,online
3496,strawberry dream childs umbrella,Toys and Games,3.25,online
1201,fairy cakes notebook a7 size,Kitchen and Dining,0.42,online
3366,small chocolates pink bowl,Kitchen and Dining,1.25,online
1899,large cake towel pink spots,"Health, Beauty & Personal Care",6.75,online
16,12 pink rose peg place settings,Apparel and Accessories,1.25,online
3668,union flag windsock,Party and Festive,1.25,online
1277,floor lamp shade wood base,Home Decor,9.95,online
1194,etched glass coaster,Kitchen and Dining,1.25,online
568,butterfly crochet food cover,Kitchen and Dining,3.75,online
2507,ping microwave apron,Kitchen and Dining,5.95,online
2307,oven mitt apples design,Kitchen and Dining,1.45,online
191,apron apple delight,Kitchen and Dining,4.95,online
1446,gingham oven glove red heart,Kitchen and Dining,3.75,online
785,christmas tree heart decoration,Seasonal,0.42,online
772,christmas musical zinc tree,Seasonal,0.85,online
2043,magic drawing slate leap frog,Toys and Games,0.42,online
2481,periwinkle t-light holder,Home Decor,1.25,online
3282,silicon star bulb  blue,Garden and Outdoor,0.42,online
1911,large medina stamped metal bowl,Kitchen and Dining,4.95,online
448,blue netting storage hanger,Home Decor,1.95,online
3549,tablecloth red apples design,Kitchen and Dining,8.5,online
3281,"silicon cube 25w, blue",Home Decor,0.42,online
3259,set/6 collage paper plates,Kitchen and Dining,0.85,online
2202,multicolour honeycomb fan,"Health, Beauty & Personal Care",1.65,online
2917,retrospot padded seat cushion,Kitchen and Dining,3.75,online
2034,madras notebook large,Stationery and Craft,3.75,online
3119,set of 3 bird light pink feather,Apparel and Accessories,1.25,online
3692,vintage bead notebook,Stationery and Craft,2.95,online
297,beaded crystal heart pink large,Apparel and Accessories,1.65,online
3026,sandalwood fan,Apparel and Accessories,0.85,online
1623,hanging heart jar t-light holder,Kitchen and Dining,1.25,online
2320,pack 6 heart/ice-cream patches,"Health, Beauty & Personal Care",1.25,online
2607,pink owl soft toy,Toys and Games,2.95,online
3273,set/6 turquoise butterfly t-lights,Home Decor,2.1,online
881,cream and pink flowers pony,"Health, Beauty & Personal Care",3.75,online
96,6 rocket balloons,Party and Festive,0.65,online
411,blue circles design teddy,Toys and Games,2.55,online
907,crystal frog phone charm,Apparel and Accessories,0.85,online
3431,sombrero,Apparel and Accessories,1.95,online
160,animal stickers,Party and Festive,0.21,online
1529,green bitty light chain,Home Decor,4.65,online
2763,rain poncho,Apparel and Accessories,0.85,online
230,assorted tutti frutti bracelet,Apparel and Accessories,0.65,online
498,blue travel first aid kit,Toys and Games,1.65,online
1376,french toilet sign blue metal,"Health, Beauty & Personal Care",1.25,online
364,black grand baroque photo frame,Home Decor,4.25,online
2094,metal sign neighbourhood witch,Home Decor,2.1,online
251,bag of silver stones,Apparel and Accessories,0.42,online
1772,ivory pillar candle silver flock,Home Decor,2.95,online
1771,ivory pillar candle gold flock,Home Decor,2.95,online
115,abstract circles sketchbook,Stationery and Craft,3.75,online
1200,fairy cakes notebook a6 size,Kitchen and Dining,0.65,online
3558,tea time breakfast basket,Kitchen and Dining,2.1,online
140,alphabet hearts sticker sheet,Stationery and Craft,0.85,online
1330,folkart star christmas decorations,Seasonal,1.25,online
201,ass colour glowing tiaras,Apparel and Accessories,0.85,online
3834,white bell honeycomb paper garland,Party and Festive,1.65,online
3401,small silver trellis candlepot,Kitchen and Dining,2.95,online
2944,robin christmas card,Seasonal,0.42,online
54,36 pencils tube posy,Stationery and Craft,1.25,online
1332,folkart zinc star christmas dec,Seasonal,0.85,online
3503,"string of 8 butterflies,pink",Apparel and Accessories,1.65,online
3675,utilty cabinet with hooks,Home Decor,26.95,online
1354,french blue metal door sign 9,Home Decor,1.25,online
283,bathroom scales rubber ducks,"Health, Beauty & Personal Care",3.75,online
1276,floor cushion elephant carnival,Home Decor,8.95,online
2760,rabbit  design  cotton tote bag,Apparel and Accessories,2.25,online
1808,jigsaw tree with birdhouse,Toys and Games,1.45,online
1108,easter tin bunny bouquet,Seasonal,1.65,online
1110,easter tin chicks pink daisy,Seasonal,1.65,online
2192,motoring tissue box,Apparel and Accessories,1.25,online
1161,empire tissue box,Stationery and Craft,1.25,online
2644,pink union jack  passport cover,Apparel and Accessories,2.1,online
1847,kensington coffee set,Kitchen and Dining,12.75,online
3223,set/12 funky felt flower peg in bag,Apparel and Accessories,2.1,online
2444,party cones candy tree decoration,Party and Festive,0.85,online
3199,set of 6 t-lights easter chicks,Seasonal,2.95,online
1900,"large cake towel, chocolate spots","Health, Beauty & Personal Care",6.75,online
2608,pink padded mobile,Apparel and Accessories,4.25,online
3006,s/12 mini rabbit easter,Seasonal,1.65,online
3555,tea for one polkadot,Kitchen and Dining,4.25,online
2076,medium medina stamped metal bowl,Kitchen and Dining,2.95,online
2143,mirror cornice,Home Decor,14.95,online
399,blue & white breakfast tray,Kitchen and Dining,5.95,online
2096,"metal sign,cupcake single hook",Kitchen and Dining,1.25,online
2902,retro plastic 70's tray,Kitchen and Dining,0.42,online
2427,paper pocket traveling fan,Apparel and Accessories,0.14,online
3041,scottie dogs baby bib,Apparel and Accessories,1.25,online
299,beaded crystal heart pink small,Apparel and Accessories,1.25,online
296,beaded crystal heart green small,Home Decor,1.25,online
1619,hanging fairy cake decoration,Party and Festive,2.1,online
3766,vintage union jack doorstop,Apparel and Accessories,5.95,online
496,blue teatime print bowl,Kitchen and Dining,1.25,online
2060,man flu metal sign,Home Decor,2.1,online
1732,house wrecking metal sign,Home Decor,2.1,online
2005,love large wood letters,Home Decor,12.75,online
